"Subject" "activityName" "measurement" "value"
"5134" 5 "SITTING" "tBodyGyroJerk-std()-Y" -0.975433911363636
"5135" 14 "SITTING" "tBodyGyroJerk-std()-Y" -0.986911323888889
"5136" 12 "SITTING" "tBodyGyroJerk-std()-Y" -0.979347830784314
"5137" 10 "SITTING" "tBodyGyroJerk-std()-Y" -0.992584494814815
"5138" 8 "SITTING" "tBodyGyroJerk-std()-Y" -0.98887627673913
"5139" 28 "SITTING" "tBodyGyroJerk-std()-Y" -0.980713868611111
"5140" 6 "SITTING" "tBodyGyroJerk-std()-Y" -0.961780726363636
"5141" 15 "SITTING" "tBodyGyroJerk-std()-Y" -0.990313307966102
"5142" 24 "SITTING" "tBodyGyroJerk-std()-Y" -0.989780810588235
"5143" 2 "SITTING" "tBodyGyroJerk-std()-Y" -0.990889614782609
"5144" 9 "SITTING" "tBodyGyroJerk-std()-Y" -0.9719274472
"5145" 29 "SITTING" "tBodyGyroJerk-std()-Y" -0.995319164666667
"5146" 7 "SITTING" "tBodyGyroJerk-std()-Y" -0.981024680625
"5147" 16 "SITTING" "tBodyGyroJerk-std()-Y" -0.990621793333333
"5148" 25 "SITTING" "tBodyGyroJerk-std()-Y" -0.991315767692308
"5149" 3 "SITTING" "tBodyGyroJerk-std()-Y" -0.978635908653846
"5150" 1 "SITTING" "tBodyGyroJerk-std()-Y" -0.989518068510638
"5151" 30 "SITTING" "tBodyGyroJerk-std()-Y" -0.992491322903226
"5152" 19 "SITTING" "tBodyGyroJerk-std()-Y" -0.987465915068493
"5153" 17 "SITTING" "tBodyGyroJerk-std()-Y" -0.9949818809375
"5154" 26 "SITTING" "tBodyGyroJerk-std()-Y" -0.993139833846154
"5155" 18 "SITTING" "tBodyGyroJerk-std()-Y" -0.994224162105263
"5156" 27 "SITTING" "tBodyGyroJerk-std()-Y" -0.992226442142857
"5157" 22 "SITTING" "tBodyGyroJerk-std()-Y" -0.980275619354839
"5158" 20 "SITTING" "tBodyGyroJerk-std()-Y" -0.979684097272727
"5159" 23 "SITTING" "tBodyGyroJerk-std()-Y" -0.980727445294118
"5160" 21 "SITTING" "tBodyGyroJerk-std()-Y" -0.989722663529412
"5161" 7 "STANDING" "tBodyGyroJerk-std()-Y" -0.976837757358491
"5162" 5 "STANDING" "tBodyGyroJerk-std()-Y" -0.961177741607143
"5163" 6 "STANDING" "tBodyGyroJerk-std()-Y" -0.962422163684211
"5164" 4 "STANDING" "tBodyGyroJerk-std()-Y" -0.976065174642857
"5165" 1 "STANDING" "tBodyGyroJerk-std()-Y" -0.995137917358491
"5166" 10 "STANDING" "tBodyGyroJerk-std()-Y" -0.976445016590909
"5167" 8 "STANDING" "tBodyGyroJerk-std()-Y" -0.985508765185185
"5168" 17 "STANDING" "tBodyGyroJerk-std()-Y" -0.993699908589744
"5169" 26 "STANDING" "tBodyGyroJerk-std()-Y" -0.989766989864865
"5170" 24 "STANDING" "tBodyGyroJerk-std()-Y" -0.981983572028985
"5171" 2 "STANDING" "tBodyGyroJerk-std()-Y" -0.983447258518519
"5172" 11 "STANDING" "tBodyGyroJerk-std()-Y" -0.995571631276596
"5173" 9 "STANDING" "tBodyGyroJerk-std()-Y" -0.975036530444444
"5174" 18 "STANDING" "tBodyGyroJerk-std()-Y" -0.991151973150685
"5175" 27 "STANDING" "tBodyGyroJerk-std()-Y" -0.990798007875
"5176" 25 "STANDING" "tBodyGyroJerk-std()-Y" -0.98724214
"5177" 3 "STANDING" "tBodyGyroJerk-std()-Y" -0.968433747868853
"5178" 12 "STANDING" "tBodyGyroJerk-std()-Y" -0.971195487377049
"5179" 21 "STANDING" "tBodyGyroJerk-std()-Y" -0.976815894044944
"5180" 19 "STANDING" "tBodyGyroJerk-std()-Y" -0.988096672191781
"5181" 28 "STANDING" "tBodyGyroJerk-std()-Y" -0.972977006708861
"5182" 20 "STANDING" "tBodyGyroJerk-std()-Y" -0.947633070684932
"5183" 15 "STANDING" "tBodyGyroJerk-std()-Y" -0.988107413962264
"5184" 13 "STANDING" "tBodyGyroJerk-std()-Y" -0.980982661403509
"5185" 22 "STANDING" "tBodyGyroJerk-std()-Y" -0.984900134285714
"5186" 14 "STANDING" "tBodyGyroJerk-std()-Y" -0.9706929555
"5187" 29 "STANDING" "tBodyGyroJerk-std()-Y" -0.995533113076923
"5188" 16 "STANDING" "tBodyGyroJerk-std()-Y" -0.992589441153846
"5189" 23 "STANDING" "tBodyGyroJerk-std()-Y" -0.972509523235294
"5190" 30 "STANDING" "tBodyGyroJerk-std()-Y" -0.968135006271186
"5191" 7 "LAYING" "tBodyGyroJerk-std()-Y" -0.976483727307692
"5192" 6 "LAYING" "tBodyGyroJerk-std()-Y" -0.958628819649123
"5193" 1 "LAYING" "tBodyGyroJerk-std()-Y" -0.9679072436
"5194" 8 "LAYING" "tBodyGyroJerk-std()-Y" -0.974186451851852
"5195" 17 "LAYING" "tBodyGyroJerk-std()-Y" -0.983135596619718
"5196" 4 "LAYING" "tBodyGyroJerk-std()-Y" -0.986855629814815
"5197" 24 "LAYING" "tBodyGyroJerk-std()-Y" -0.978091312777778
"5198" 2 "LAYING" "tBodyGyroJerk-std()-Y" -0.989567537916667
"5199" 11 "LAYING" "tBodyGyroJerk-std()-Y" -0.990845724736842
"5200" 9 "LAYING" "tBodyGyroJerk-std()-Y" -0.9621702422
"5201" 18 "LAYING" "tBodyGyroJerk-std()-Y" -0.990547638769231
"5202" 5 "LAYING" "tBodyGyroJerk-std()-Y" -0.983759479230769
"5203" 25 "LAYING" "tBodyGyroJerk-std()-Y" -0.971564323013699
"5204" 3 "LAYING" "tBodyGyroJerk-std()-Y" -0.986762741935484
"5205" 12 "LAYING" "tBodyGyroJerk-std()-Y" -0.965900370833333
"5206" 10 "LAYING" "tBodyGyroJerk-std()-Y" -0.966621040344828
"5207" 19 "LAYING" "tBodyGyroJerk-std()-Y" -0.984607728915663
"5208" 28 "LAYING" "tBodyGyroJerk-std()-Y" -0.98039978225
"5209" 26 "LAYING" "tBodyGyroJerk-std()-Y" -0.989063341973684
"5210" 15 "LAYING" "tBodyGyroJerk-std()-Y" -0.980482834444444
"5211" 13 "LAYING" "tBodyGyroJerk-std()-Y" -0.978854747419355
"5212" 22 "LAYING" "tBodyGyroJerk-std()-Y" -0.980484171388889
"5213" 20 "LAYING" "tBodyGyroJerk-std()-Y" -0.981540062058823
"5214" 29 "LAYING" "tBodyGyroJerk-std()-Y" -0.997081575652174
"5215" 27 "LAYING" "tBodyGyroJerk-std()-Y" -0.993025877297297
"5216" 16 "LAYING" "tBodyGyroJerk-std()-Y" -0.989046576
"5217" 14 "LAYING" "tBodyGyroJerk-std()-Y" -0.968042893529412
"5218" 23 "LAYING" "tBodyGyroJerk-std()-Y" -0.979427763472222
"5219" 21 "LAYING" "tBodyGyroJerk-std()-Y" -0.981998497777778
"5220" 30 "LAYING" "tBodyGyroJerk-std()-Y" -0.980357062142857
"5221" 1 "WALKING" "tBodyGyroJerk-std()-Z" -0.404255452631579
"5222" 10 "WALKING" "tBodyGyroJerk-std()-Z" -0.329079492641509
"5223" 8 "WALKING" "tBodyGyroJerk-std()-Z" -0.388446971666667
"5224" 17 "WALKING" "tBodyGyroJerk-std()-Z" -0.524422887377049
"5225" 15 "WALKING" "tBodyGyroJerk-std()-Z" -0.591668608148148
"5226" 4 "WALKING" "tBodyGyroJerk-std()-Z" -0.640454132833333
"5227" 2 "WALKING" "tBodyGyroJerk-std()-Z" -0.435492677288136
"5228" 11 "WALKING" "tBodyGyroJerk-std()-Z" -0.551079942542373
"5229" 9 "WALKING" "tBodyGyroJerk-std()-Z" -0.457881494038462
"5230" 18 "WALKING" "tBodyGyroJerk-std()-Z" -0.663259579285714
"5231" 16 "WALKING" "tBodyGyroJerk-std()-Z" -0.571264779411765
"5232" 5 "WALKING" "tBodyGyroJerk-std()-Z" -0.157682543983929
"5233" 3 "WALKING" "tBodyGyroJerk-std()-Z" -0.536664080344828
"5234" 12 "WALKING" "tBodyGyroJerk-std()-Z" -0.4806421996
"5235" 21 "WALKING" "tBodyGyroJerk-std()-Z" -0.494927657115385
"5236" 19 "WALKING" "tBodyGyroJerk-std()-Z" -0.213494065344231
"5237" 28 "WALKING" "tBodyGyroJerk-std()-Z" -0.440927899259259
"5238" 6 "WALKING" "tBodyGyroJerk-std()-Z" -0.166684422233333
"5239" 26 "WALKING" "tBodyGyroJerk-std()-Z" -0.485543001525424
"5240" 13 "WALKING" "tBodyGyroJerk-std()-Z" -0.341765824491228
"5241" 22 "WALKING" "tBodyGyroJerk-std()-Z" -0.234278150891304
"5242" 20 "WALKING" "tBodyGyroJerk-std()-Z" -0.22704432732549
"5243" 29 "WALKING" "tBodyGyroJerk-std()-Z" -0.504130088679245
"5244" 7 "WALKING" "tBodyGyroJerk-std()-Z" -0.458302971403509
"5245" 27 "WALKING" "tBodyGyroJerk-std()-Z" -0.426346962631579
"5246" 14 "WALKING" "tBodyGyroJerk-std()-Z" -0.497187687966102
"5247" 23 "WALKING" "tBodyGyroJerk-std()-Z" -0.374456768135593
"5248" 30 "WALKING" "tBodyGyroJerk-std()-Z" -0.476208796153846
"5249" 25 "WALKING" "tBodyGyroJerk-std()-Z" -0.659576163108108
"5250" 24 "WALKING" "tBodyGyroJerk-std()-Z" -0.557968202931034
"5251" 1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.606332002264151
"5252" 8 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.430366658780488
"5253" 15 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.657907649166667
"5254" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.467595961041667
"5255" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.610586202291667
"5256" 9 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.65711420122449
"5257" 18 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.718951757931034
"5258" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.717101021960784
"5259" 11 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.777173388518518
"5260" 3 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.573433947627119
"5261" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.606412096538462
"5262" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.482244799361702
"5263" 19 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.3754149830025
"5264" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.603568264117647
"5265" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.170814790834118
"5266" 4 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.556236584807692
"5267" 13 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.550880346909091
"5268" 22 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.515697758571429
"5269" 20 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.253867089670588
"5270" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.558417024081633
"5271" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.682184175686275
"5272" 5 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.282154378489362
"5273" 14 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.359816626703704
"5274" 23 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.543765425882353
"5275" 21 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.564149244893617
"5276" 30 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.665150619230769
"5277" 27 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.676876469411765
"5278" 25 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.746268282923077
"5279" 26 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.556390218
"5280" 24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.648975330847458
"5281" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.227137389605263
"5282" 8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.1896044435
"5283" 11 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.480559152608696
"5284" 9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.417239550952381
"5285" 4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.325780073711111
"5286" 13 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.367089485595745
"5287" 5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.0344217467042553
"5288" 14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" 0.0913857550044444
"5289" 12 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.365232197456522
"5290" 1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.268761480242857
"5291" 30 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.498882854032258
"5292" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.336212734130435
"5293" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" 0.193206498960417
"5294" 15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.394542240714286
"5295" 24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.478690941272727
"5296" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.218266318606383
"5297" 22 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.358762129444444
"5298" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.379769406458333
"5299" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.425200371553192
"5300" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.540633469361702
"5301" 25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.599481997931035
"5302" 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.374605412306122
"5303" 23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.36786963962963
"5304" 21 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.428337693333333
"5305" 19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" 0.116646170221282
"5306" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.542770646521739
"5307" 26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.3589516378
"5308" 18 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.605655411090909
"5309" 27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.307268262272727
"5310" 20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" 0.00307854550222222
"5311" 11 "SITTING" "tBodyGyroJerk-std()-Z" -0.981016044716981
"5312" 4 "SITTING" "tBodyGyroJerk-std()-Z" -0.9688048316
"5313" 13 "SITTING" "tBodyGyroJerk-std()-Z" -0.989861382040816
"5314" 5 "SITTING" "tBodyGyroJerk-std()-Z" -0.964878512727273
"5315" 14 "SITTING" "tBodyGyroJerk-std()-Z" -0.982819138888889
"5316" 12 "SITTING" "tBodyGyroJerk-std()-Z" -0.977138953921569
"5317" 10 "SITTING" "tBodyGyroJerk-std()-Z" -0.990259813148148
"5318" 8 "SITTING" "tBodyGyroJerk-std()-Z" -0.985241405434783
"5319" 28 "SITTING" "tBodyGyroJerk-std()-Z" -0.971001691388889
"5320" 6 "SITTING" "tBodyGyroJerk-std()-Z" -0.958787671272727
"5321" 15 "SITTING" "tBodyGyroJerk-std()-Z" -0.987937202542373
"5322" 24 "SITTING" "tBodyGyroJerk-std()-Z" -0.989850160294118
"5323" 2 "SITTING" "tBodyGyroJerk-std()-Z" -0.985542325652174
"5324" 9 "SITTING" "tBodyGyroJerk-std()-Z" -0.9687388914
"5325" 29 "SITTING" "tBodyGyroJerk-std()-Z" -0.9928337675
"5326" 7 "SITTING" "tBodyGyroJerk-std()-Z" -0.980954665416667
"5327" 16 "SITTING" "tBodyGyroJerk-std()-Z" -0.988364321449275
"5328" 25 "SITTING" "tBodyGyroJerk-std()-Z" -0.991491387846154
"5329" 3 "SITTING" "tBodyGyroJerk-std()-Z" -0.973751670576923
"5330" 1 "SITTING" "tBodyGyroJerk-std()-Z" -0.987935806382979
"5331" 30 "SITTING" "tBodyGyroJerk-std()-Z" -0.988124495645161
"5332" 19 "SITTING" "tBodyGyroJerk-std()-Z" -0.98531069
"5333" 17 "SITTING" "tBodyGyroJerk-std()-Z" -0.9938412575
"5334" 26 "SITTING" "tBodyGyroJerk-std()-Z" -0.991929788974359
"5335" 18 "SITTING" "tBodyGyroJerk-std()-Z" -0.992814325087719
"5336" 27 "SITTING" "tBodyGyroJerk-std()-Z" -0.991766787571429
"5337" 22 "SITTING" "tBodyGyroJerk-std()-Z" -0.97954410516129
"5338" 20 "SITTING" "tBodyGyroJerk-std()-Z" -0.979742084090909
"5339" 23 "SITTING" "tBodyGyroJerk-std()-Z" -0.988130142058824
"5340" 21 "SITTING" "tBodyGyroJerk-std()-Z" -0.987954515294118
"5341" 7 "STANDING" "tBodyGyroJerk-std()-Z" -0.978166790943396
"5342" 5 "STANDING" "tBodyGyroJerk-std()-Z" -0.944755343035714
"5343" 6 "STANDING" "tBodyGyroJerk-std()-Z" -0.962758177192982
"5344" 4 "STANDING" "tBodyGyroJerk-std()-Z" -0.957982019464286
"5345" 1 "STANDING" "tBodyGyroJerk-std()-Z" -0.992108467169811
"5346" 10 "STANDING" "tBodyGyroJerk-std()-Z" -0.969051030681818
"5347" 8 "STANDING" "tBodyGyroJerk-std()-Z" -0.989270900740741
"5348" 17 "STANDING" "tBodyGyroJerk-std()-Z" -0.992327099487179
"5349" 26 "STANDING" "tBodyGyroJerk-std()-Z" -0.985992503243243
"5350" 24 "STANDING" "tBodyGyroJerk-std()-Z" -0.983276883478261
"5351" 2 "STANDING" "tBodyGyroJerk-std()-Z" -0.973610118333333
"5352" 11 "STANDING" "tBodyGyroJerk-std()-Z" -0.990663218510638
"5353" 9 "STANDING" "tBodyGyroJerk-std()-Z" -0.969726483555556
"5354" 18 "STANDING" "tBodyGyroJerk-std()-Z" -0.986259015753425
"5355" 27 "STANDING" "tBodyGyroJerk-std()-Z" -0.9889703575
"5356" 25 "STANDING" "tBodyGyroJerk-std()-Z" -0.980722294459459
"5357" 3 "STANDING" "tBodyGyroJerk-std()-Z" -0.958293011803279
"5358" 12 "STANDING" "tBodyGyroJerk-std()-Z" -0.973689389672131
"5359" 21 "STANDING" "tBodyGyroJerk-std()-Z" -0.975427259325843
"5360" 19 "STANDING" "tBodyGyroJerk-std()-Z" -0.983453911232877
"5361" 28 "STANDING" "tBodyGyroJerk-std()-Z" -0.956497163670886
"5362" 20 "STANDING" "tBodyGyroJerk-std()-Z" -0.948669854794521
"5363" 15 "STANDING" "tBodyGyroJerk-std()-Z" -0.981293117924528
"5364" 13 "STANDING" "tBodyGyroJerk-std()-Z" -0.985177042982456
"5365" 22 "STANDING" "tBodyGyroJerk-std()-Z" -0.979753572380952
"5366" 14 "STANDING" "tBodyGyroJerk-std()-Z" -0.974687865833333
"5367" 29 "STANDING" "tBodyGyroJerk-std()-Z" -0.990685705384615
"5368" 16 "STANDING" "tBodyGyroJerk-std()-Z" -0.992698522948718
"5369" 23 "STANDING" "tBodyGyroJerk-std()-Z" -0.984654516470588
"5370" 30 "STANDING" "tBodyGyroJerk-std()-Z" -0.970845670677966
"5371" 7 "LAYING" "tBodyGyroJerk-std()-Z" -0.988871878269231
"5372" 6 "LAYING" "tBodyGyroJerk-std()-Z" -0.959579071578947
"5373" 1 "LAYING" "tBodyGyroJerk-std()-Z" -0.9577901596
"5374" 8 "LAYING" "tBodyGyroJerk-std()-Z" -0.987601203703704
"5375" 17 "LAYING" "tBodyGyroJerk-std()-Z" -0.988221713380282
"5376" 4 "LAYING" "tBodyGyroJerk-std()-Z" -0.983965359814815
"5377" 24 "LAYING" "tBodyGyroJerk-std()-Z" -0.992381595972222
"5378" 2 "LAYING" "tBodyGyroJerk-std()-Z" -0.98803582125
"5379" 11 "LAYING" "tBodyGyroJerk-std()-Z" -0.986549063333333
"5380" 9 "LAYING" "tBodyGyroJerk-std()-Z" -0.9770761602
"5381" 18 "LAYING" "tBodyGyroJerk-std()-Z" -0.992548101846154
"5382" 5 "LAYING" "tBodyGyroJerk-std()-Z" -0.989679592307692
"5383" 25 "LAYING" "tBodyGyroJerk-std()-Z" -0.974242254520548
"5384" 3 "LAYING" "tBodyGyroJerk-std()-Z" -0.983338279516129
"5385" 12 "LAYING" "tBodyGyroJerk-std()-Z" -0.969953929666667
"5386" 10 "LAYING" "tBodyGyroJerk-std()-Z" -0.983949302758621
"5387" 19 "LAYING" "tBodyGyroJerk-std()-Z" -0.986958363975904
"5388" 28 "LAYING" "tBodyGyroJerk-std()-Z" -0.981418916
"5389" 26 "LAYING" "tBodyGyroJerk-std()-Z" -0.993759841842105
"5390" 15 "LAYING" "tBodyGyroJerk-std()-Z" -0.980112732777778
"5391" 13 "LAYING" "tBodyGyroJerk-std()-Z" -0.989801549193548
"5392" 22 "LAYING" "tBodyGyroJerk-std()-Z" -0.978636301805555
"5393" 20 "LAYING" "tBodyGyroJerk-std()-Z" -0.986670534411765
"5394" 29 "LAYING" "tBodyGyroJerk-std()-Z" -0.995380794637681
"5395" 27 "LAYING" "tBodyGyroJerk-std()-Z" -0.993296720540541
"5396" 16 "LAYING" "tBodyGyroJerk-std()-Z" -0.994465157714286
"5397" 14 "LAYING" "tBodyGyroJerk-std()-Z" -0.979711372941176
"5398" 23 "LAYING" "tBodyGyroJerk-std()-Z" -0.994908984861111
"5399" 21 "LAYING" "tBodyGyroJerk-std()-Z" -0.988749495666667
"5400" 30 "LAYING" "tBodyGyroJerk-std()-Z" -0.980768874571429
"5401" 1 "WALKING" "tBodyAccMag-mean()" -0.136971176556842
"5402" 10 "WALKING" "tBodyAccMag-mean()" -0.127400912069811
"5403" 8 "WALKING" "tBodyAccMag-mean()" 0.0516786278104167
"5404" 17 "WALKING" "tBodyAccMag-mean()" -0.151151487704918
"5405" 15 "WALKING" "tBodyAccMag-mean()" -0.186514650759259
"5406" 4 "WALKING" "tBodyAccMag-mean()" -0.312050574166667
"5407" 2 "WALKING" "tBodyAccMag-mean()" -0.290407593728814
"5408" 11 "WALKING" "tBodyAccMag-mean()" -0.288323472033898
"5409" 9 "WALKING" "tBodyAccMag-mean()" -0.0980840496143461
"5410" 18 "WALKING" "tBodyAccMag-mean()" -0.287908078035714
"5411" 16 "WALKING" "tBodyAccMag-mean()" -0.258766694117647
"5412" 5 "WALKING" "tBodyAccMag-mean()" -0.158338674394643
"5413" 3 "WALKING" "tBodyAccMag-mean()" -0.254690333275862
"5414" 12 "WALKING" "tBodyAccMag-mean()" -0.102204550448
"5415" 21 "WALKING" "tBodyAccMag-mean()" -0.123455661519231
"5416" 19 "WALKING" "tBodyAccMag-mean()" 0.0648173438653846
"5417" 28 "WALKING" "tBodyAccMag-mean()" -0.1806660203
"5418" 6 "WALKING" "tBodyAccMag-mean()" -0.166840713631579
"5419" 26 "WALKING" "tBodyAccMag-mean()" -0.223399171830508
"5420" 13 "WALKING" "tBodyAccMag-mean()" -0.135643867842105
"5421" 22 "WALKING" "tBodyAccMag-mean()" 0.0722419121669565
"5422" 20 "WALKING" "tBodyAccMag-mean()" 0.039402280578902
"5423" 29 "WALKING" "tBodyAccMag-mean()" -0.0955213393716981
"5424" 7 "WALKING" "tBodyAccMag-mean()" -0.0978090439438596
"5425" 27 "WALKING" "tBodyAccMag-mean()" -0.238853875263158
"5426" 14 "WALKING" "tBodyAccMag-mean()" -0.144404671779661
"5427" 23 "WALKING" "tBodyAccMag-mean()" -0.0988770198220339
"5428" 30 "WALKING" "tBodyAccMag-mean()" -0.195140032969231
"5429" 25 "WALKING" "tBodyAccMag-mean()" -0.40528943
"5430" 24 "WALKING" "tBodyAccMag-mean()" -0.299983613965517
"5431" 1 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.129927630735849
"5432" 8 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.121026629195122
"5433" 15 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.000971394711666667
"5434" 2 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.107322679520833
"5435" 17 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0128062276916667
"5436" 9 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.260727581428571
"5437" 18 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.279146312758621
"5438" 16 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.233990331568627
"5439" 11 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.132594623759259
"5440" 3 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.184014895
"5441" 12 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.229183927115385
"5442" 10 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0266623294757447
"5443" 19 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.01738119347275
"5444" 28 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.186240503960784
"5445" 6 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.0177790974433333
"5446" 4 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.153703935357692
"5447" 13 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.10115350174
"5448" 22 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.210282608333333
"5449" 20 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.00872502461176471
"5450" 29 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.00834360271428571
"5451" 7 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.198074437978431
"5452" 5 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.0435562021989362
"5453" 14 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.140108204051852
"5454" 23 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0117536873784314
"5455" 21 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0810453188106383
"5456" 30 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.137627857227385
"5457" 27 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.160589355980392
"5458" 25 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.305772199076923
"5459" 26 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.142874499381818
"5460" 24 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.226402822033898
"5461" 10 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.250843769394737
"5462" 8 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.176599311818421
"5463" 11 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.126227657258696
"5464" 9 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.145886357935714
"5465" 4 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.0491616726733333
"5466" 13 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.0294634299553191
